standard_id,source_file,source_sheet,source_row,source_type,query,expected_tier,expected_tier_name,expected_factor_name,expected_factor_value,expected_factor_unit,expected_factor_source,expected_scope3_category,expected_lifecycle_boundary,expected_lifecycle_stage,expected_quality_decision,expected_review_note
RB-00171,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,60,procurement_workbook,澳洲進口牛肉 (板腱) Chilled / Grade A,0,係數對照表,農畜產品-去骨生鮮牛肉,28.5,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
RB-00172,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,61,procurement_workbook,PET 瓶裝水 (500ml) Recyclable PET / rPET 25%,0,係數對照表,塑膠原料-聚乙烯對苯二甲酸酯,2.15,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
RB-00173,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,62,procurement_workbook,瓦楞紙外箱 AB-Flute / Double Wall,0,係數對照表,紙製品-瓦楞紙箱,0.82,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
RB-00174,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,63,procurement_workbook,澳洲進口牛肉 (板腱) Chilled / Grade A,0,係數對照表,農畜產品-去骨生鮮牛肉,28.5,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
RB-00175,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,64,procurement_workbook,澳洲進口牛肉 (板腱) Chilled / Grade A,0,係數對照表,農畜產品-去骨生鮮牛肉,28.5,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
RB-00176,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,65,procurement_workbook,有機蔬菜組 (契作) Mixed Leafy / GAP Cert.,1,Tier 1 - 台灣本地,有機三星蔥,0.558,kg,Taiwan EPA,Category 1 (Purchased Goods),,,,
RB-00177,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,66,procurement_workbook,瓦楞紙外箱 AB-Flute / Double Wall,0,係數對照表,紙製品-瓦楞紙箱,0.82,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
RB-00178,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,67,procurement_workbook,澳洲進口牛肉 (板腱) Chilled / Grade A,0,係數對照表,農畜產品-去骨生鮮牛肉,28.5,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
RB-00179,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,68,procurement_workbook,PET 瓶裝水 (500ml) Recyclable PET / rPET 25%,0,係數對照表,塑膠原料-聚乙烯對苯二甲酸酯,2.15,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
RB-00180,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,69,procurement_workbook,澳洲進口牛肉 (板腱) Chilled / Grade A,0,係數對照表,農畜產品-去骨生鮮牛肉,28.5,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
RB-00181,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,70,procurement_workbook,瓦楞紙外箱 AB-Flute / Double Wall,0,係數對照表,紙製品-瓦楞紙箱,0.82,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
RB-00182,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,71,procurement_workbook,澳洲進口牛肉 (板腱) Chilled / Grade A,0,係數對照表,農畜產品-去骨生鮮牛肉,28.5,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
RB-00183,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,72,procurement_workbook,澳洲進口牛肉 (板腱) Chilled / Grade A,0,係數對照表,農畜產品-去骨生鮮牛肉,28.5,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
RB-00184,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,73,procurement_workbook,PET 瓶裝水 (500ml) Recyclable PET / rPET 25%,0,係數對照表,塑膠原料-聚乙烯對苯二甲酸酯,2.15,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
RB-00185,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,74,procurement_workbook,瓦楞紙外箱 AB-Flute / Double Wall,0,係數對照表,紙製品-瓦楞紙箱,0.82,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
RB-00186,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,75,procurement_workbook,瓦楞紙外箱 AB-Flute / Double Wall,0,係數對照表,紙製品-瓦楞紙箱,0.82,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
RB-00187,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,76,procurement_workbook,澳洲進口牛肉 (板腱) Chilled / Grade A,0,係數對照表,農畜產品-去骨生鮮牛肉,28.5,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
RB-00188,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,77,procurement_workbook,瓦楞紙外箱 AB-Flute / Double Wall,0,係數對照表,紙製品-瓦楞紙箱,0.82,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
RB-00189,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,78,procurement_workbook,澳洲進口牛肉 (板腱) Chilled / Grade A,0,係數對照表,農畜產品-去骨生鮮牛肉,28.5,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
RB-00190,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,79,procurement_workbook,瓦楞紙外箱 AB-Flute / Double Wall,0,係數對照表,紙製品-瓦楞紙箱,0.82,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
RB-00191,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,80,procurement_workbook,澳洲進口牛肉 (板腱) Chilled / Grade A,0,係數對照表,農畜產品-去骨生鮮牛肉,28.5,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
RB-00192,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,81,procurement_workbook,澳洲進口牛肉 (板腱) Chilled / Grade A,0,係數對照表,農畜產品-去骨生鮮牛肉,28.5,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
RB-00193,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,82,procurement_workbook,PET 瓶裝水 (500ml) Recyclable PET / rPET 25%,0,係數對照表,塑膠原料-聚乙烯對苯二甲酸酯,2.15,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
RB-00194,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,83,procurement_workbook,有機蔬菜組 (契作) Mixed Leafy / GAP Cert.,1,Tier 1 - 台灣本地,有機三星蔥,0.558,kg,Taiwan EPA,Category 1 (Purchased Goods),,,,
RB-00195,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,84,procurement_workbook,PET 瓶裝水 (500ml) Recyclable PET / rPET 25%,0,係數對照表,塑膠原料-聚乙烯對苯二甲酸酯,2.15,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
RB-00196,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,85,procurement_workbook,有機蔬菜組 (契作) Mixed Leafy / GAP Cert.,1,Tier 1 - 台灣本地,有機三星蔥,0.558,kg,Taiwan EPA,Category 1 (Purchased Goods),,,,
RB-00197,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,86,procurement_workbook,PET 瓶裝水 (500ml) Recyclable PET / rPET 25%,0,係數對照表,塑膠原料-聚乙烯對苯二甲酸酯,2.15,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
RB-00198,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,87,procurement_workbook,PET 瓶裝水 (500ml) Recyclable PET / rPET 25%,0,係數對照表,塑膠原料-聚乙烯對苯二甲酸酯,2.15,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
RB-00199,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,88,procurement_workbook,瓦楞紙外箱 AB-Flute / Double Wall,0,係數對照表,紙製品-瓦楞紙箱,0.82,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
RB-00200,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,89,procurement_workbook,有機蔬菜組 (契作) Mixed Leafy / GAP Cert.,1,Tier 1 - 台灣本地,有機三星蔥,0.558,kg,Taiwan EPA,Category 1 (Purchased Goods),,,,
RB-00201,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,90,procurement_workbook,有機蔬菜組 (契作) Mixed Leafy / GAP Cert.,1,Tier 1 - 台灣本地,有機三星蔥,0.558,kg,Taiwan EPA,Category 1 (Purchased Goods),,,,
RB-00202,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,91,procurement_workbook,有機蔬菜組 (契作) Mixed Leafy / GAP Cert.,1,Tier 1 - 台灣本地,有機三星蔥,0.558,kg,Taiwan EPA,Category 1 (Purchased Goods),,,,
RB-00203,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,92,procurement_workbook,瓦楞紙外箱 AB-Flute / Double Wall,0,係數對照表,紙製品-瓦楞紙箱,0.82,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
RB-00204,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,93,procurement_workbook,瓦楞紙外箱 AB-Flute / Double Wall,0,係數對照表,紙製品-瓦楞紙箱,0.82,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
RB-00205,/Users/sashachen/Library/Mobile Documents/com~apple~CloudDocs/論文與報告專區/範疇三相關/115範疇三排放源輔助系統/批次排放係數匹配結果/Scope 3 Procurement Data_連鎖餐飲與零-表格 1.csv,Scope 3 Procurement Data_連鎖餐飲與零,94,procurement_workbook,PET 瓶裝水 (500ml) Recyclable PET / rPET 25%,0,係數對照表,塑膠原料-聚乙烯對苯二甲酸酯,2.15,kg,Scope 3 Procurement Data.xlsx / 係數對照表,Category 1 (Purchased Goods),,,,使用工作簿內係數對照表關鍵字直接匹配
