description,ghg_category,scenario,industry,item_type,amount,language
有害廢棄物處理合約 (892 噸),5,waste,Environmental Services,Waste Disposal,522697.66,zh
柴油燃料採購 (9588 公升),3,energy,Utilities,Fuel,739536.89,zh
國際航空差旅 (區域，12 months),6,travel,Business Services,Air Travel,887681.32,zh
完整 automotive parts生產線安裝,2,equipment,Manufacturing,Production Line,14330483.42,zh
資源回收處理服務合約 (12 months),5,waste,Environmental Services,Waste Disposal,776627.58,zh
採購 3511 kg 鋼板用於製造,1,raw_materials,Manufacturing,Metal,2113614.82,zh
購買 4722 輛 堆高機用於物流運營,2,equipment,Transportation,Vehicle,12899903.99,zh
倉庫設施用電 (12 months),3,energy,Utilities,Electricity,2528450.46,zh
IT 基礎設施升級 - 機械手臂 (3727 台),2,equipment,IT Infrastructure,Hardware,9456599.23,zh
資源回收處理服務合約 (annual),5,waste,Environmental Services,Waste Disposal,1211206.33,zh
建造 倉庫 (7353 平方公尺),2,equipment,Real Estate,Building,147722556.32,zh
購置 射出成型機 (industrial grade),2,equipment,IT Infrastructure,Hardware,4290375.48,zh
購買 LED 模組 元件 406 個,1,raw_materials,Electronics,Electronic Components,1353566.36,zh
商務差旅租車服務 (6 months),6,travel,Business Services,Ground Transportation,206462.67,zh
企業住宿合約 - 舊金山,6,travel,Business Services,Accommodation,596029.26,zh
雲端 管理服務 - quarterly合約,1,services,IT Services,Software,372437.34,zh
電力供應合約 (6 months，6730 kWh),3,energy,Utilities,Electricity,3029744.9,zh
天然氣供應合約 (1238 立方公尺),3,energy,Utilities,Fuel,294591.72,zh
總部一般廢棄物清運服務,5,waste,Environmental Services,Waste Disposal,771780.09,zh
雲端 法律服務 - quarterly合約,1,services,IT Services,Software,341400.08,zh
冷凍倉儲租賃 (4076 立方公尺),4,logistics,Logistics,Warehousing,33794.19,zh
委外物流配送服務 (區域),4,logistics,Logistics,Freight,939229.19,zh
購買 鋁合金 6814 kg 供生產使用,1,raw_materials,Manufacturing,Metal,636489.57,zh
商務差旅住宿預訂 (2501 晚),6,travel,Business Services,Accommodation,777503.19,zh
汽油採購供車隊使用 (5337 公升),3,energy,Utilities,Fuel,1870481.17,zh
Analytics SaaS 訂閱 (2384 使用者),1,services,IT Services,Software,133721.17,zh
購買有機 玉米 4709 tons,1,raw_materials,Food & Beverage,Agricultural,711438.6,zh
Collaboration軟體訂閱 (7398 授權，annual),1,services,IT Services,Software,714336.29,zh
公司交通車服務 (annual),7,commute,HR Services,Shuttle Service,911514.81,zh
購買工業用 丙酮 4867 liters,1,raw_materials,Manufacturing,Chemical,49087.19,zh
企業住宿合約 - 新加坡,6,travel,Business Services,Accommodation,250922.32,zh
電力供應合約 (annual，4115 kWh),3,energy,Utilities,Electricity,1321667.47,zh
員工商務差旅 (1325 趟，首爾),6,travel,Business Services,Air Travel,681166.42,zh
採購 6172 kg 鋼板用於製造,1,raw_materials,Manufacturing,Metal,4187681.75,zh
工業用 射出成型機 (9737 台) 含安裝,2,equipment,Manufacturing,Machinery,28674232.52,zh
通勤廂型車租賃 (8508 輛),7,commute,HR Services,Shuttle Service,1284880.79,zh
購置 機械手臂 (industrial grade),2,equipment,IT Infrastructure,Hardware,6965772.34,zh
採購 硫酸 溶劑 4813 liters,1,raw_materials,Manufacturing,Chemical,639797.02,zh
設施維護服務 (12 months),1,services,Facility Management,Maintenance,1019962.31,zh
區域辦公室設施用電 (12 months),3,energy,Utilities,Electricity,4859342.3,zh
車隊採購 - 5891 輛 電動廂型車,2,equipment,Transportation,Vehicle,4284392.57,zh
事業廢棄物清運處理 (quarterly),5,waste,Environmental Services,Waste Disposal,1404122.99,zh
CNC 機床發電系統 - 7761 MW,2,equipment,Energy,Power Generation,141497601.64,zh
財務運輸服務 - 市區,4,logistics,Logistics,Freight,1713709.43,zh
商務差旅住宿預訂 (5451 晚),6,travel,Business Services,Accommodation,356132.8,zh
不鏽鋼原料採購 - 2486 kg,1,raw_materials,Manufacturing,Metal,1645296.87,zh
購買 鈦金屬 4559 kg 供生產使用,1,raw_materials,Manufacturing,Metal,1794065.7,zh
分公司一般廢棄物清運服務,5,waste,Environmental Services,Waste Disposal,759104.69,zh
設施維護服務 (annual),1,services,Facility Management,Maintenance,618625.92,zh
總部一般廢棄物清運服務,5,waste,Environmental Services,Waste Disposal,76042.02,zh
總部設施用電 (12 months),3,energy,Utilities,Electricity,3111964.72,zh
倉儲服務 (4355 平方公尺，12 months),4,logistics,Logistics,Warehousing,2093038.34,zh
雲端 財務服務 - quarterly合約,1,services,IT Services,Software,371837.45,zh
採購 7080 kg 不鏽鋼用於製造,1,raw_materials,Manufacturing,Metal,1660475.32,zh
分公司大樓管理服務 (12 個月),1,services,Facility Management,Maintenance,68265.28,zh
設備租賃 (CNC 機床，24 個月),8,leased_assets,Equipment Services,Equipment Lease,1036254.9,zh
國際航空差旅 (跨境，annual),6,travel,Business Services,Air Travel,146840.58,zh
購買有機 糖 1728 tons,1,raw_materials,Food & Beverage,Agricultural,591030.69,zh
員工商務差旅 (9320 趟，新加坡),6,travel,Business Services,Air Travel,42984.52,zh
倉庫建築合約 (分公司),2,equipment,Real Estate,Building,388300731.52,zh
購買有機 大豆 7829 tons,1,raw_materials,Food & Beverage,Agricultural,2335698.9,zh
商務艙機票至舊金山,6,travel,Business Services,Air Travel,354948.97,zh
柴油燃料採購 (8666 公升),3,energy,Utilities,Fuel,705237.77,zh
採購 9437 個 電容用於組裝,1,raw_materials,Electronics,Electronic Components,3837209.55,zh
事業廢棄物清運處理 (annual),5,waste,Environmental Services,Waste Disposal,773463.43,zh
公司交通車服務 (quarterly),7,commute,HR Services,Shuttle Service,1465579.04,zh
雲端 管理服務 - annual合約,1,services,IT Services,Software,281430.36,zh
堆高機採購 (industrial grade),2,equipment,Transportation,Vehicle,11984561.91,zh
機場接駁服務合約,6,travel,Business Services,Ground Transportation,358466.43,zh
採購 8493 tons 糖作為食品原料,1,raw_materials,Food & Beverage,Agricultural,1951708.15,zh
採購電力 5496 度（台電）,3,energy,Utilities,Electricity,2931038.43,zh
聘請 管理顧問 (24 個月),1,services,Professional Services,Consulting,1706898.1,zh
區域辦公室設施用電 (annual),3,energy,Utilities,Electricity,4898640.2,zh
採購 丙酮 溶劑 6157 liters,1,raw_materials,Manufacturing,Chemical,645012.09,zh
汽油採購供車隊使用 (2784 公升),3,energy,Utilities,Fuel,197374.33,zh
汽油採購供車隊使用 (5187 公升),3,energy,Utilities,Fuel,2414312.66,zh
雲端 財務服務 - 6 months合約,1,services,IT Services,Software,897275.28,zh
購買工業用 甲苯 7752 liters,1,raw_materials,Manufacturing,Chemical,849908.32,zh
IT 基礎設施升級 - 射出成型機 (5347 台),2,equipment,IT Infrastructure,Hardware,1002706.88,zh
倉儲服務 (9114 平方公尺，6 months),4,logistics,Logistics,Warehousing,1683240.29,zh
太陽能板安裝 (容量 5827 kW),2,equipment,Energy,Power Generation,42819641.11,zh
聘請 財務顧問 (19 個月),1,services,Professional Services,Consulting,1712476.3,zh
資源回收處理服務合約 (annual),5,waste,Environmental Services,Waste Disposal,570923.61,zh
採購 CNC 機床用於生產設施,2,equipment,Manufacturing,Machinery,21781486.23,zh
採購 1170 tons 小麥作為食品原料,1,raw_materials,Food & Beverage,Agricultural,1231380.04,zh
雲端 財務服務 - quarterly合約,1,services,IT Services,Software,950478.82,zh
商務艙機票至倫敦,6,travel,Business Services,Air Travel,197488.95,zh
Analytics SaaS 訂閱 (4622 使用者),1,services,IT Services,Software,486040.68,zh
Collaboration軟體訂閱 (2370 授權，quarterly),1,services,IT Services,Software,410246.53,zh
區域辦公室液化石油氣供應 (quarterly),3,energy,Utilities,Fuel,1304920.4,zh
採購 5745 tons 稻米作為食品原料,1,raw_materials,Food & Beverage,Agricultural,1826731.35,zh
委外物流配送服務 (市區),4,logistics,Logistics,Freight,2734042.38,zh
採購 包裝機用於生產設施,2,equipment,Manufacturing,Machinery,20820084.91,zh
購買 銅線 4173 kg 供生產使用,1,raw_materials,Manufacturing,Metal,2493019.27,zh
工廠第三方倉儲 - 9185 坪,4,logistics,Logistics,Warehousing,2314150.0,zh
事業廢棄物清運處理 (12 months),5,waste,Environmental Services,Waste Disposal,705170.85,zh
公司交通車服務 (12 months),7,commute,HR Services,Shuttle Service,879785.32,zh
事業廢棄物清運處理 (quarterly),5,waste,Environmental Services,Waste Disposal,393526.53,zh
商務差旅租車服務 (quarterly),6,travel,Business Services,Ground Transportation,64133.63,zh
電力供應合約 (6 months，5820 kWh),3,energy,Utilities,Electricity,1559545.43,zh
有害廢棄物處理合約 (7908 噸),5,waste,Environmental Services,Waste Disposal,865738.6,zh
委外物流配送服務 (東西),4,logistics,Logistics,Freight,2465954.11,zh
財務諮詢服務 (12 months),1,services,Professional Services,Consulting,1886984.05,zh
有害廢棄物處理合約 (3201 噸),5,waste,Environmental Services,Waste Disposal,1217462.11,zh
工業用 機械手臂 (1061 台) 含安裝,2,equipment,Manufacturing,Machinery,5398269.93,zh
委外物流配送服務 (市區),4,logistics,Logistics,Freight,2213149.35,zh
購買工業用 氫氧化鈉 7280 liters,1,raw_materials,Manufacturing,Chemical,1571439.2,zh
採購 488 tons 玉米作為食品原料,1,raw_materials,Food & Beverage,Agricultural,1251246.59,zh
採購 6168 kg 鋼板用於製造,1,raw_materials,Manufacturing,Metal,4197100.03,zh
聘請 財務顧問 (7 個月),1,services,Professional Services,Consulting,235697.63,zh
IT諮詢服務 (12 months),1,services,Professional Services,Consulting,761345.8,zh
員工交通津貼補助 (annual),7,commute,HR Services,Commute Allowance,1483879.36,zh
採購 7244 台 CNC 機床用於資料中心,2,equipment,IT Infrastructure,Hardware,5639656.52,zh
資源回收處理服務合約 (annual),5,waste,Environmental Services,Waste Disposal,1230534.38,zh
事業廢棄物清運處理 (annual),5,waste,Environmental Services,Waste Disposal,1196522.19,zh
商務差旅住宿預訂 (932 晚),6,travel,Business Services,Accommodation,155746.97,zh
財務運輸服務 - 市區,4,logistics,Logistics,Freight,1047584.52,zh
冷凍倉儲租賃 (7098 立方公尺),4,logistics,Logistics,Warehousing,989910.28,zh
倉儲服務 (7196 平方公尺，12 months),4,logistics,Logistics,Warehousing,1845595.69,zh
區域辦公室液化石油氣供應 (12 months),3,energy,Utilities,Fuel,720221.38,zh
員工商務差旅 (4237 趟，東京),6,travel,Business Services,Air Travel,1653287.42,zh
IT專業服務合約,1,services,Professional Services,Consulting,716066.41,zh
倉儲服務 (7565 平方公尺，quarterly),4,logistics,Logistics,Warehousing,346446.16,zh
採購電力 7356 度（地方公用事業）,3,energy,Utilities,Electricity,3823246.32,zh
資源回收處理服務合約 (annual),5,waste,Environmental Services,Waste Disposal,1195461.94,zh
區域辦公室液化石油氣供應 (quarterly),3,energy,Utilities,Fuel,1520357.35,zh
企業住宿合約 - 新加坡,6,travel,Business Services,Accommodation,22959.64,zh
資源回收處理服務合約 (annual),5,waste,Environmental Services,Waste Disposal,554202.72,zh
資源回收處理服務合約 (annual),5,waste,Environmental Services,Waste Disposal,1425975.75,zh
分公司液化石油氣供應 (quarterly),3,energy,Utilities,Fuel,1050525.28,zh
採購 8161 個 電容用於組裝,1,raw_materials,Electronics,Electronic Components,7462824.01,zh
機場接駁服務合約,6,travel,Business Services,Ground Transportation,403775.2,zh
柴油燃料採購 (4577 公升),3,energy,Utilities,Fuel,2387663.45,zh
商務差旅住宿預訂 (7847 晚),6,travel,Business Services,Accommodation,688551.0,zh
資源回收處理服務合約 (quarterly),5,waste,Environmental Services,Waste Disposal,1310461.77,zh
購買 銅線 4416 kg 供生產使用,1,raw_materials,Manufacturing,Metal,2935900.76,zh
採購 硫酸 溶劑 2018 liters,1,raw_materials,Manufacturing,Chemical,200651.97,zh
委外物流配送服務 (區域),4,logistics,Logistics,Freight,3153003.91,zh
法律運輸服務 - 跨境,4,logistics,Logistics,Freight,4755754.37,zh
建造 配送中心 (6726 平方公尺),2,equipment,Real Estate,Building,347634958.5,zh
汽油採購供車隊使用 (7179 公升),3,energy,Utilities,Fuel,1009263.92,zh
倉庫設施用電 (annual),3,energy,Utilities,Electricity,331262.03,zh
完整 automotive parts生產線安裝,2,equipment,Manufacturing,Production Line,29389853.0,zh
管理諮詢服務 (quarterly),1,services,Professional Services,Consulting,1597304.88,zh
採購 2797 tons 小麥作為食品原料,1,raw_materials,Food & Beverage,Agricultural,2829835.78,zh
柴油燃料採購 (5140 公升),3,energy,Utilities,Fuel,1404841.62,zh
委外物流配送服務 (南北),4,logistics,Logistics,Freight,2001876.9,zh
倉儲服務 (3013 平方公尺，6 months),4,logistics,Logistics,Warehousing,1450865.66,zh
柴油燃料採購 (248 公升),3,energy,Utilities,Fuel,2178746.62,zh
大眾運輸月票計畫 (12 months),7,commute,HR Services,Commute Allowance,938048.74,zh
汽油採購供車隊使用 (7114 公升),3,energy,Utilities,Fuel,2126345.42,zh
委外物流配送服務 (區域),4,logistics,Logistics,Freight,552872.3,zh
倉庫液化石油氣供應 (12 months),3,energy,Utilities,Fuel,468303.19,zh
倉儲服務 (2218 平方公尺，6 months),4,logistics,Logistics,Warehousing,1374609.03,zh
區域辦公室一般廢棄物清運服務,5,waste,Environmental Services,Waste Disposal,1436360.67,zh
柴油燃料採購 (8660 公升),3,energy,Utilities,Fuel,1137923.92,zh
員工交通津貼補助 (6 months),7,commute,HR Services,Commute Allowance,278682.36,zh
大眾運輸月票計畫 (annual),7,commute,HR Services,Commute Allowance,1168045.5,zh
事業廢棄物清運處理 (quarterly),5,waste,Environmental Services,Waste Disposal,136526.26,zh
營運部門住宿費用 (12 months),6,travel,Business Services,Accommodation,370574.61,zh
輸送系統發電系統 - 3903 MW,2,equipment,Energy,Power Generation,104313458.2,zh
Security SaaS 訂閱 (7332 使用者),1,services,IT Services,Software,179075.79,zh
IT 基礎設施升級 - 射出成型機 (2026 台),2,equipment,IT Infrastructure,Hardware,8137625.34,zh
商務差旅租車服務 (quarterly),6,travel,Business Services,Ground Transportation,201871.21,zh
鋁合金原料採購 - 8014 kg,1,raw_materials,Manufacturing,Metal,3373212.0,zh
購買 LED 模組 元件 2074 個,1,raw_materials,Electronics,Electronic Components,7031566.35,zh
採購 4937 tons 糖作為食品原料,1,raw_materials,Food & Beverage,Agricultural,526005.74,zh
電力供應合約 (6 months，5102 kWh),3,energy,Utilities,Electricity,278995.47,zh
汽油採購供車隊使用 (5532 公升),3,energy,Utilities,Fuel,2279028.57,zh
有害廢棄物處理合約 (5883 噸),5,waste,Environmental Services,Waste Disposal,830481.11,zh
採購電力 5906 度（再生能源供應商）,3,energy,Utilities,Electricity,1108270.25,zh
Collaboration軟體訂閱 (3405 授權，12 months),1,services,IT Services,Software,847812.42,zh
車隊採購 - 5585 輛 載貨車輛,2,equipment,Transportation,Vehicle,7551471.17,zh
雲端 管理服務 - 6 months合約,1,services,IT Services,Software,710754.37,zh
再生能源電力採購 (2044 MWh),3,energy,Utilities,Electricity,3394490.92,zh
資源回收處理服務合約 (annual),5,waste,Environmental Services,Waste Disposal,885935.76,zh
車隊採購 - 1560 輛 貨車,2,equipment,Transportation,Vehicle,1615158.78,zh
商務差旅住宿預訂 (5546 晚),6,travel,Business Services,Accommodation,505407.77,zh
物流服務合約 - 東西線 (quarterly),4,logistics,Logistics,Freight,4937550.59,zh
購買有機 大豆 7225 tons,1,raw_materials,Food & Beverage,Agricultural,193064.45,zh
資源回收處理服務合約 (annual),5,waste,Environmental Services,Waste Disposal,53937.87,zh
購買工業用 甲苯 4763 liters,1,raw_materials,Manufacturing,Chemical,1650959.78,zh
車隊採購 - 8770 輛 貨車,2,equipment,Transportation,Vehicle,10569717.02,zh
採購 4101 個 PCB 電路板用於組裝,1,raw_materials,Electronics,Electronic Components,3540601.22,zh
再生能源電力採購 (1441 MWh),3,energy,Utilities,Electricity,1771364.51,zh
購買 2881 輛 貨車用於物流運營,2,equipment,Transportation,Vehicle,12546577.89,zh
購置 CNC 機床 (industrial grade),2,equipment,IT Infrastructure,Hardware,7565381.48,zh
委外物流配送服務 (南北),4,logistics,Logistics,Freight,2428259.89,zh
資源回收處理服務合約 (12 months),5,waste,Environmental Services,Waste Disposal,1130442.82,zh
市區區域配送月度運輸服務,4,logistics,Logistics,Freight,1932285.6,zh
購買 5086 輛 貨車用於物流運營,2,equipment,Transportation,Vehicle,11896383.83,zh
物流服務合約 - 跨境線 (annual),4,logistics,Logistics,Freight,735976.38,zh
完整 electronics生產線安裝,2,equipment,Manufacturing,Production Line,67315179.32,zh
管理專業服務合約,1,services,Professional Services,Consulting,890597.06,zh
購買工業用 丙酮 2347 liters,1,raw_materials,Manufacturing,Chemical,318969.11,zh
automotive parts製造產線 (產能 8879 件/日),2,equipment,Manufacturing,Production Line,94298801.09,zh
購置 CNC 機床 - industrial grade,2,equipment,Manufacturing,Machinery,5847806.48,zh
採購 氫氧化鈉 溶劑 6714 liters,1,raw_materials,Manufacturing,Chemical,1310862.52,zh
製造廠建築合約 (總部),2,equipment,Real Estate,Building,466770005.73,zh
商務差旅租車服務 (6 months),6,travel,Business Services,Ground Transportation,297268.0,zh
柴油燃料採購 (5054 公升),3,energy,Utilities,Fuel,1421856.03,zh
consumer goods自動化組裝線,2,equipment,Manufacturing,Production Line,53141632.75,zh
商務艙機票至舊金山,6,travel,Business Services,Air Travel,821472.18,zh
採購 丙酮 溶劑 8836 liters,1,raw_materials,Manufacturing,Chemical,1211300.5,zh
員工商務差旅 (5726 趟，舊金山),6,travel,Business Services,Air Travel,1122144.29,zh
辦公場所清潔維護合約,1,services,Facility Management,Maintenance,236754.36,zh
營運部門住宿費用 (annual),6,travel,Business Services,Accommodation,434956.59,zh
IT 基礎設施升級 - CNC 機床 (9149 台),2,equipment,IT Infrastructure,Hardware,9949011.92,zh
倉儲服務 (1750 平方公尺，6 months),4,logistics,Logistics,Warehousing,2093449.53,zh
採購 8438 台 射出成型機用於資料中心,2,equipment,IT Infrastructure,Hardware,5200860.85,zh
雲端 法律服務 - quarterly合約,1,services,IT Services,Software,158580.12,zh
辦公場所清潔維護合約,1,services,Facility Management,Maintenance,1402872.38,zh
倉庫建築合約 (倉庫),2,equipment,Real Estate,Building,325009343.97,zh
總部一般廢棄物清運服務,5,waste,Environmental Services,Waste Disposal,567403.61,zh
冷凍倉儲租賃 (1243 立方公尺),4,logistics,Logistics,Warehousing,870896.36,zh
Security SaaS 訂閱 (3888 使用者),1,services,IT Services,Software,456864.94,zh
購買有機 稻米 8331 tons,1,raw_materials,Food & Beverage,Agricultural,1974934.37,zh
貨車採購 (industrial grade),2,equipment,Transportation,Vehicle,29569038.39,zh
consumer goods自動化組裝線,2,equipment,Manufacturing,Production Line,42169535.22,zh
採購 6701 台 CNC 機床用於資料中心,2,equipment,IT Infrastructure,Hardware,4529446.19,zh
購買 3509 輛 堆高機用於物流運營,2,equipment,Transportation,Vehicle,15024223.6,zh
雲端 財務服務 - annual合約,1,services,IT Services,Software,483355.25,zh
雲端 財務服務 - annual合約,1,services,IT Services,Software,79246.55,zh
工業用 CNC 機床 (7747 台) 含安裝,2,equipment,Manufacturing,Machinery,27817213.61,zh
採購 7592 tons 小麥作為食品原料,1,raw_materials,Food & Beverage,Agricultural,1506998.68,zh
購置 CNC 機床 (industrial grade),2,equipment,IT Infrastructure,Hardware,2786180.28,zh
IT專業服務合約,1,services,Professional Services,Consulting,944842.81,zh
區域辦公室第三方倉儲 - 1119 坪,4,logistics,Logistics,Warehousing,290943.84,zh
員工商務差旅 (6434 趟，新加坡),6,travel,Business Services,Air Travel,1104372.46,zh
Security軟體訂閱 (3901 授權，annual),1,services,IT Services,Software,27491.94,zh
購買 電阻 元件 3330 個,1,raw_materials,Electronics,Electronic Components,22606.84,zh
採購 1911 個 微晶片用於組裝,1,raw_materials,Electronics,Electronic Components,5267547.11,zh
有害廢棄物處理合約 (1086 噸),5,waste,Environmental Services,Waste Disposal,917151.71,zh
雲端 管理服務 - 12 months合約,1,services,IT Services,Software,48209.32,zh
設施維護服務 (quarterly),1,services,Facility Management,Maintenance,241438.18,zh
區域辦公室第三方倉儲 - 5123 坪,4,logistics,Logistics,Warehousing,2791743.51,zh
總部液化石油氣供應 (annual),3,energy,Utilities,Fuel,1615820.13,zh
再生能源設施建設 (5425 MW),2,equipment,Energy,Power Generation,191268257.13,zh
冷凍倉儲租賃 (1446 立方公尺),4,logistics,Logistics,Warehousing,2721599.02,zh
區域辦公室大樓管理服務 (16 個月),1,services,Facility Management,Maintenance,873634.11,zh
電力供應合約 (annual，4356 kWh),3,energy,Utilities,Electricity,144538.89,zh
再生能源電力採購 (7072 MWh),3,energy,Utilities,Electricity,2019135.27,zh
雲端 管理服務 - annual合約,1,services,IT Services,Software,946221.45,zh
員工商務差旅 (8549 趟，首爾),6,travel,Business Services,Air Travel,1523476.09,zh
購買有機 小麥 1399 tons,1,raw_materials,Food & Beverage,Agricultural,1926505.29,zh
商務差旅租車服務 (annual),6,travel,Business Services,Ground Transportation,72246.0,zh
法律專業服務合約,1,services,Professional Services,Consulting,1350441.11,zh
汽油採購供車隊使用 (8443 公升),3,energy,Utilities,Fuel,1720156.71,zh
倉庫建築合約 (分公司),2,equipment,Real Estate,Building,132726066.04,zh
採購 86 個 電阻用於組裝,1,raw_materials,Electronics,Electronic Components,2521026.41,zh
財務專業服務合約,1,services,Professional Services,Consulting,260702.3,zh
採購 82 個 微晶片用於組裝,1,raw_materials,Electronics,Electronic Components,6733623.48,zh
購置 射出成型機 - industrial grade,2,equipment,Manufacturing,Machinery,10322718.26,zh
購買工業用 氫氧化鈉 7741 liters,1,raw_materials,Manufacturing,Chemical,1633720.69,zh
工業用 射出成型機 (1764 台) 含安裝,2,equipment,Manufacturing,Machinery,47834834.97,zh
車隊採購 - 1989 輛 貨車,2,equipment,Transportation,Vehicle,5274036.53,zh
採購 輸送系統用於生產設施,2,equipment,Manufacturing,Machinery,44142933.2,zh
IT諮詢服務 (annual),1,services,Professional Services,Consulting,362559.64,zh
國際航空差旅 (市區，annual),6,travel,Business Services,Air Travel,505745.01,zh
購置 輸送系統 (industrial grade),2,equipment,IT Infrastructure,Hardware,5459684.49,zh
資源回收處理服務合約 (6 months),5,waste,Environmental Services,Waste Disposal,1415317.02,zh
採購 305 kg 不鏽鋼用於製造,1,raw_materials,Manufacturing,Metal,2852764.74,zh
有害廢棄物處理合約 (6602 噸),5,waste,Environmental Services,Waste Disposal,1175470.09,zh
採購 6544 台 包裝機用於資料中心,2,equipment,IT Infrastructure,Hardware,9506361.84,zh
採購電力 6367 度（地方公用事業）,3,energy,Utilities,Electricity,4055014.2,zh
有害廢棄物處理合約 (3329 噸),5,waste,Environmental Services,Waste Disposal,1437903.72,zh
南北區域配送月度運輸服務,4,logistics,Logistics,Freight,1467722.48,zh
購買有機 小麥 4664 tons,1,raw_materials,Food & Beverage,Agricultural,1825105.55,zh
辦公設備租賃 (12 months),8,leased_assets,Equipment Services,Equipment Lease,2533162.68,zh
太陽能板安裝 (容量 1690 kW),2,equipment,Energy,Power Generation,164384783.61,zh
商務艙機票至新加坡,6,travel,Business Services,Air Travel,1224794.11,zh
採購 9245 tons 糖作為食品原料,1,raw_materials,Food & Beverage,Agricultural,2318040.63,zh
IT 基礎設施升級 - CNC 機床 (8175 台),2,equipment,IT Infrastructure,Hardware,731739.23,zh
購買 微晶片 元件 8830 個,1,raw_materials,Electronics,Electronic Components,665867.9,zh
採購 9137 個 PCB 電路板用於組裝,1,raw_materials,Electronics,Electronic Components,6581228.54,zh
東西區域配送月度運輸服務,4,logistics,Logistics,Freight,2154483.57,zh
工業用 機械手臂 (1429 台) 含安裝,2,equipment,Manufacturing,Machinery,34472522.21,zh
ERP軟體訂閱 (7136 授權，6 months),1,services,IT Services,Software,159563.86,zh
購買 3132 輛 堆高機用於物流運營,2,equipment,Transportation,Vehicle,14102717.02,zh
冷凍倉儲租賃 (9523 立方公尺),4,logistics,Logistics,Warehousing,413188.1,zh
機場接駁服務合約,6,travel,Business Services,Ground Transportation,293861.9,zh
商務艙機票至舊金山,6,travel,Business Services,Air Travel,1284627.25,zh
天然氣供應合約 (7702 立方公尺),3,energy,Utilities,Fuel,384823.2,zh
購買有機 糖 5309 tons,1,raw_materials,Food & Beverage,Agricultural,1469826.47,zh
永續運輸服務 - 南北,4,logistics,Logistics,Freight,1934125.23,zh
堆高機採購 (industrial grade),2,equipment,Transportation,Vehicle,12547405.26,zh
機械手臂發電系統 - 2741 MW,2,equipment,Energy,Power Generation,78275346.25,zh
冷凍倉儲租賃 (35 立方公尺),4,logistics,Logistics,Warehousing,542265.83,zh
商務差旅住宿預訂 (5337 晚),6,travel,Business Services,Accommodation,230276.08,zh
市區區域配送月度運輸服務,4,logistics,Logistics,Freight,1021939.2,zh
再生能源電力採購 (4445 MWh),3,energy,Utilities,Electricity,3477783.3,zh
財務專業服務合約,1,services,Professional Services,Consulting,1751860.03,zh
IT諮詢服務 (12 months),1,services,Professional Services,Consulting,907258.56,zh
射出成型機發電系統 - 4753 MW,2,equipment,Energy,Power Generation,123561701.2,zh
設施維護服務 (6 months),1,services,Facility Management,Maintenance,1173678.37,zh
東西區域配送月度運輸服務,4,logistics,Logistics,Freight,1708371.08,zh
總部第三方倉儲 - 527 坪,4,logistics,Logistics,Warehousing,2343922.87,zh
工業機械租賃 (6 months),8,leased_assets,Equipment Services,Equipment Lease,2885644.09,zh
總部液化石油氣供應 (quarterly),3,energy,Utilities,Fuel,391468.34,zh
購買有機 糖 1349 tons,1,raw_materials,Food & Beverage,Agricultural,1548849.76,zh
採購電力 2466 度（台電）,3,energy,Utilities,Electricity,1743517.36,zh
購買 2772 輛 貨車用於物流運營,2,equipment,Transportation,Vehicle,16530703.01,zh
不鏽鋼原料採購 - 625 kg,1,raw_materials,Manufacturing,Metal,1742607.62,zh
柴油燃料採購 (7516 公升),3,energy,Utilities,Fuel,2409385.24,zh
採購 8772 台 CNC 機床用於資料中心,2,equipment,IT Infrastructure,Hardware,4693268.14,zh
CRM SaaS 訂閱 (8726 使用者),1,services,IT Services,Software,152665.65,zh
ERP SaaS 訂閱 (8325 使用者),1,services,IT Services,Software,104718.41,zh
採購 5251 個 電阻用於組裝,1,raw_materials,Electronics,Electronic Components,6741670.47,zh
採購 乙醇 溶劑 1408 liters,1,raw_materials,Manufacturing,Chemical,760535.55,zh
購買 PCB 電路板 元件 7191 個,1,raw_materials,Electronics,Electronic Components,3351214.27,zh
倉庫液化石油氣供應 (6 months),3,energy,Utilities,Fuel,327236.01,zh
購買工業用 硫酸 5619 liters,1,raw_materials,Manufacturing,Chemical,1142155.27,zh
建造 配送中心 (10006 平方公尺),2,equipment,Real Estate,Building,18072463.33,zh
採購 5863 個 PCB 電路板用於組裝,1,raw_materials,Electronics,Electronic Components,2398224.51,zh
永續專業服務合約,1,services,Professional Services,Consulting,899479.18,zh
國際航空差旅 (南北，12 months),6,travel,Business Services,Air Travel,750683.42,zh
冷凍倉儲租賃 (8889 立方公尺),4,logistics,Logistics,Warehousing,808056.48,zh
區域辦公室液化石油氣供應 (12 months),3,energy,Utilities,Fuel,1515520.67,zh
倉儲服務 (7426 平方公尺，annual),4,logistics,Logistics,Warehousing,345533.69,zh
射出成型機發電系統 - 3758 MW,2,equipment,Energy,Power Generation,7633344.81,zh
分公司設施用電 (6 months),3,energy,Utilities,Electricity,1387256.38,zh
委外物流配送服務 (市區),4,logistics,Logistics,Freight,4079296.7,zh
員工商務差旅 (3983 趟，倫敦),6,travel,Business Services,Air Travel,139589.68,zh
Collaboration軟體訂閱 (9186 授權，6 months),1,services,IT Services,Software,405287.23,zh
公司交通車服務 (annual),7,commute,HR Services,Shuttle Service,346646.02,zh
購買 電阻 元件 1797 個,1,raw_materials,Electronics,Electronic Components,1526909.43,zh
